"id","air_pressure","air_temperature","relative_humidity","wind_speed","wind_direction","precipitation","weather_datetime","created_at","updated_at"
2100,1015.3,27.5,70,4.7,東北,0.0,2025-11-16 13:30:00.168 +0800,2025-11-17 13:29:59.178 +0800,2025-11-17 13:29:59.178 +0800
2101,1015.3,26.2,72,3.8,東北,0.0,2025-11-16 14:30:00.121 +0800,2025-11-17 14:29:59.121 +0800,2025-11-17 14:29:59.121 +0800
2102,1015.5,25.7,71,1.6,東南東,0.0,2025-11-16 15:30:00.128 +0800,2025-11-17 15:29:59.241 +0800,2025-11-17 15:29:59.241 +0800
2103,1016.0,24.7,73,3.0,東北東,0.0,2025-11-16 16:30:00.137 +0800,2025-11-17 16:29:59.137 +0800,2025-11-17 16:29:59.137 +0800
2104,1016.6,23.7,81,3.0,東北東,0.0,2025-11-16 17:30:00.122 +0800,2025-11-17 17:29:59.099 +0800,2025-11-17 17:29:59.099 +0800
2105,1017.1,22.9,83,2.1,東,0.0,2025-11-16 18:30:00.126 +0800,2025-11-17 18:29:59.106 +0800,2025-11-17 18:29:59.106 +0800
2106,1017.4,23.3,79,2.9,東,0.0,2025-11-16 19:30:00.121 +0800,2025-11-17 19:29:59.127 +0800,2025-11-17 19:29:59.127 +0800
2107,1017.7,23.3,81,3.5,東北東,0.0,2025-11-16 20:30:00.133 +0800,2025-11-17 20:29:59.137 +0800,2025-11-17 20:29:59.137 +0800
2108,1017.7,22.8,85,2.5,東北東,0.0,2025-11-16 21:30:00.125 +0800,2025-11-17 21:29:59.128 +0800,2025-11-17 21:29:59.128 +0800
2109,1017.3,22.0,89,0.9,東南東,0.0,2025-11-16 22:30:00.140 +0800,2025-11-17 22:29:59.146 +0800,2025-11-17 22:29:59.146 +0800
2110,1017.0,23.2,87,1.3,東北東,0.0,2025-11-16 23:30:00.120 +0800,2025-11-17 23:29:59.117 +0800,2025-11-17 23:29:59.117 +0800
2111,1016.1,23.8,88,3.1,東北東,0.1,2025-11-17 12:30:00.142 +0800,2025-11-18 12:29:59.152 +0800,2025-11-18 12:29:59.152 +0800
2112,1015.9,23.2,91,2.2,東北,0.1,2025-11-17 13:30:00.131 +0800,2025-11-18 13:29:59.134 +0800,2025-11-18 13:29:59.134 +0800
2113,1016.1,22.3,93,2.1,東北,1.5,2025-11-17 14:30:00.125 +0800,2025-11-18 14:29:59.250 +0800,2025-11-18 14:29:59.250 +0800
2114,1016.5,21.8,95,1.7,東,3.5,2025-11-17 15:30:00.123 +0800,2025-11-18 15:29:59.125 +0800,2025-11-18 15:29:59.125 +0800
2115,1017.4,21.6,95,1.1,東北東,3.0,2025-11-17 16:30:00.153 +0800,2025-11-18 16:29:59.133 +0800,2025-11-18 16:29:59.133 +0800
2116,1018.1,21.6,95,0.6,南南東,5.0,2025-11-17 17:30:00.142 +0800,2025-11-18 17:29:59.120 +0800,2025-11-18 17:29:59.120 +0800
2117,1018.9,21.3,94,1.5,東北東,1.5,2025-11-17 18:30:00.122 +0800,2025-11-18 18:29:59.109 +0800,2025-11-18 18:29:59.109 +0800
2118,1019.5,21.0,94,2.0,東北,2.0,2025-11-17 19:30:00.132 +0800,2025-11-18 19:29:59.104 +0800,2025-11-18 19:29:59.104 +0800
2119,1020.3,20.2,93,1.9,東,1.5,2025-11-17 20:30:00.128 +0800,2025-11-18 20:29:59.106 +0800,2025-11-18 20:29:59.106 +0800
2120,1020.5,19.9,94,1.7,東北東,0.5,2025-11-17 21:30:00.130 +0800,2025-11-18 21:29:59.137 +0800,2025-11-18 21:29:59.137 +0800
2121,1020.1,19.6,94,1.9,東,0.5,2025-11-17 22:30:00.145 +0800,2025-11-18 22:29:59.150 +0800,2025-11-18 22:29:59.150 +0800
2122,1019.9,19.7,94,1.6,東,0.5,2025-11-17 23:30:00.126 +0800,2025-11-18 23:29:59.126 +0800,2025-11-18 23:29:59.126 +0800
2123,1021.4,17.6,92,2.2,東南東,0.5,2025-11-18 12:30:00.133 +0800,2025-11-19 12:29:59.134 +0800,2025-11-19 12:29:59.134 +0800
2124,1021.3,17.5,92,1.9,東,0.1,2025-11-18 13:30:00.136 +0800,2025-11-19 13:29:59.138 +0800,2025-11-19 13:29:59.138 +0800
2125,1021.6,17.1,92,2.2,東,0.5,2025-11-18 14:30:00.124 +0800,2025-11-19 14:29:59.125 +0800,2025-11-19 14:29:59.125 +0800
2126,1021.6,16.8,93,2.3,東,0.1,2025-11-18 15:30:00.115 +0800,2025-11-19 15:29:59.111 +0800,2025-11-19 15:29:59.111 +0800
2127,1022.1,17.0,93,1.6,東南,0.1,2025-11-18 16:30:00.122 +0800,2025-11-19 16:29:59.207 +0800,2025-11-19 16:29:59.207 +0800
2128,1022.6,16.7,93,1.4,東南東,0.5,2025-11-18 17:30:00.142 +0800,2025-11-19 17:30:00.192 +0800,2025-11-19 17:30:00.192 +0800
2129,1023.2,16.4,94,1.4,東南東,0.5,2025-11-18 18:30:00.126 +0800,2025-11-19 18:29:59.098 +0800,2025-11-19 18:29:59.098 +0800
2130,1023.4,16.2,94,1.9,東,0.5,2025-11-18 19:30:00.126 +0800,2025-11-19 19:29:59.101 +0800,2025-11-19 19:29:59.101 +0800
2131,1023.8,16.2,94,1.2,東,0.5,2025-11-18 20:30:00.139 +0800,2025-11-19 20:29:59.114 +0800,2025-11-19 20:29:59.114 +0800
2132,1023.8,16.1,94,1.5,東,0.5,2025-11-18 21:30:00.138 +0800,2025-11-19 21:29:59.144 +0800,2025-11-19 21:29:59.144 +0800
2133,1023.4,15.9,94,1.9,東,0.5,2025-11-18 22:30:00.141 +0800,2025-11-19 22:29:59.143 +0800,2025-11-19 22:29:59.143 +0800
2134,1022.6,15.9,95,1.3,東北東,1.0,2025-11-18 23:30:00.140 +0800,2025-11-19 23:29:59.144 +0800,2025-11-19 23:29:59.144 +0800
2135,1022.6,14.9,90,1.6,東,0.1,2025-11-19 12:30:00.131 +0800,2025-11-20 12:29:59.137 +0800,2025-11-20 12:29:59.137 +0800
2136,1022.2,14.7,89,1.7,東南,0.1,2025-11-19 13:30:00.131 +0800,2025-11-20 13:29:59.134 +0800,2025-11-20 13:29:59.134 +0800
2137,1022.0,14.9,89,1.3,東,0.0,2025-11-19 14:30:00.114 +0800,2025-11-20 14:29:59.117 +0800,2025-11-20 14:29:59.117 +0800
2138,1022.1,15.0,87,1.9,東南,0.0,2025-11-19 15:30:00.136 +0800,2025-11-20 15:29:59.136 +0800,2025-11-20 15:29:59.136 +0800
2139,1022.4,14.8,87,2.0,南南東,0.0,2025-11-19 16:30:00.120 +0800,2025-11-20 16:29:59.119 +0800,2025-11-20 16:29:59.119 +0800
2140,1022.8,14.9,87,2.0,南南東,0.0,2025-11-19 17:30:01.161 +0800,2025-11-20 17:30:00.195 +0800,2025-11-20 17:30:00.195 +0800
2141,1023.0,14.9,86,2.2,南南東,0.0,2025-11-19 18:30:00.129 +0800,2025-11-20 18:29:59.107 +0800,2025-11-20 18:29:59.107 +0800
2142,1023.1,15.3,83,2.1,東南東,0.0,2025-11-19 19:30:00.123 +0800,2025-11-20 19:29:59.377 +0800,2025-11-20 19:29:59.377 +0800
2143,1023.1,15.3,83,1.8,東南東,0.0,2025-11-19 20:30:00.131 +0800,2025-11-20 20:29:59.123 +0800,2025-11-20 20:29:59.123 +0800
2144,1023.2,15.2,85,1.9,東南東,0.0,2025-11-19 21:30:00.125 +0800,2025-11-20 21:29:59.253 +0800,2025-11-20 21:29:59.253 +0800
2145,1022.6,15.4,81,2.3,東南東,0.0,2025-11-19 22:30:00.130 +0800,2025-11-20 22:29:59.123 +0800,2025-11-20 22:29:59.123 +0800
2146,1022.4,15.4,80,2.5,東南東,0.0,2025-11-19 23:30:00.134 +0800,2025-11-20 23:29:59.141 +0800,2025-11-20 23:29:59.141 +0800
2147,1020.5,18.5,72,2.3,東南東,0.0,2025-11-20 12:30:00.310 +0800,2025-11-21 12:29:59.330 +0800,2025-11-21 12:29:59.330 +0800
2148,1019.8,18.6,73,2.4,東南東,0.0,2025-11-20 13:30:00.129 +0800,2025-11-21 13:29:59.126 +0800,2025-11-21 13:29:59.126 +0800
2149,1019.6,18.5,76,2.2,東南東,0.0,2025-11-20 14:30:00.116 +0800,2025-11-21 14:29:59.114 +0800,2025-11-21 14:29:59.114 +0800
2150,1019.6,18.2,78,1.9,東南東,0.0,2025-11-20 15:30:00.143 +0800,2025-11-21 15:29:59.150 +0800,2025-11-21 15:29:59.150 +0800
2151,1019.8,17.8,81,2.2,東,0.0,2025-11-20 16:30:00.140 +0800,2025-11-21 16:29:59.119 +0800,2025-11-21 16:29:59.119 +0800
2152,1020.2,17.8,82,1.7,東南東,0.0,2025-11-20 17:30:00.148 +0800,2025-11-21 17:29:59.131 +0800,2025-11-21 17:29:59.131 +0800
2153,1020.7,18.0,81,2.4,東南東,0.0,2025-11-20 18:30:00.129 +0800,2025-11-21 18:29:59.105 +0800,2025-11-21 18:29:59.105 +0800
2154,1021.0,18.2,80,2.2,東南東,0.0,2025-11-20 19:30:00.119 +0800,2025-11-21 19:29:59.092 +0800,2025-11-21 19:29:59.092 +0800
2155,1020.9,18.4,80,2.2,東,0.0,2025-11-20 20:30:00.148 +0800,2025-11-21 20:29:59.145 +0800,2025-11-21 20:29:59.145 +0800
2156,1020.8,18.4,80,2.0,東南東,0.0,2025-11-20 21:30:00.126 +0800,2025-11-21 21:29:59.130 +0800,2025-11-21 21:29:59.130 +0800
2157,1020.8,18.4,82,1.5,東南,0.0,2025-11-20 22:30:00.150 +0800,2025-11-21 22:29:59.141 +0800,2025-11-21 22:29:59.141 +0800
2158,1020.6,18.4,83,1.6,東南東,0.0,2025-11-20 23:30:00.132 +0800,2025-11-21 23:29:59.130 +0800,2025-11-21 23:29:59.130 +0800
2159,1019.4,20.9,79,1.8,東,0.0,2025-11-21 12:30:00.138 +0800,2025-11-22 12:29:59.137 +0800,2025-11-22 12:29:59.137 +0800
2160,1019.1,20.7,77,1.8,東南東,0.0,2025-11-21 13:30:00.115 +0800,2025-11-22 13:29:59.112 +0800,2025-11-22 13:29:59.112 +0800
2161,1019.2,20.2,81,1.3,東南東,0.0,2025-11-21 14:30:00.144 +0800,2025-11-22 14:29:59.159 +0800,2025-11-22 14:29:59.159 +0800
2162,1019.5,19.2,86,2.2,南南東,0.1,2025-11-21 15:30:00.136 +0800,2025-11-22 15:29:59.143 +0800,2025-11-22 15:29:59.143 +0800
2163,1019.8,19.0,86,2.0,東南,0.0,2025-11-21 16:30:00.122 +0800,2025-11-22 16:29:59.096 +0800,2025-11-22 16:29:59.096 +0800
2164,1020.2,19.1,85,1.7,東南東,0.0,2025-11-21 17:30:00.132 +0800,2025-11-22 17:29:59.108 +0800,2025-11-22 17:29:59.108 +0800
2165,1020.6,19.3,82,1.7,東南東,0.1,2025-11-21 18:30:00.137 +0800,2025-11-22 18:29:59.105 +0800,2025-11-22 18:29:59.105 +0800
2166,1021.0,19.2,84,1.4,東南,0.0,2025-11-21 19:30:00.125 +0800,2025-11-22 19:29:59.365 +0800,2025-11-22 19:29:59.365 +0800
2167,1021.0,19.0,84,1.6,東南,0.0,2025-11-21 20:30:03.168 +0800,2025-11-22 20:30:02.139 +0800,2025-11-22 20:30:02.139 +0800
2168,1020.8,19.0,83,1.9,東南,0.0,2025-11-21 21:30:00.131 +0800,2025-11-22 21:29:59.143 +0800,2025-11-22 21:29:59.143 +0800
2169,1020.6,19.2,81,1.6,東南東,0.0,2025-11-21 22:30:00.129 +0800,2025-11-22 22:29:59.142 +0800,2025-11-22 22:29:59.142 +0800
2170,1020.4,19.2,79,1.8,東南東,0.0,2025-11-21 23:30:00.125 +0800,2025-11-22 23:29:59.130 +0800,2025-11-22 23:29:59.130 +0800
2171,1018.7,21.4,77,2.1,東南東,0.0,2025-11-22 12:30:00.142 +0800,2025-11-23 12:29:59.143 +0800,2025-11-23 12:29:59.143 +0800
2172,1018.3,21.4,77,2.0,東南東,0.0,2025-11-22 13:30:00.128 +0800,2025-11-23 13:29:59.130 +0800,2025-11-23 13:29:59.130 +0800
2173,1018.1,21.1,77,1.7,東南東,0.0,2025-11-22 14:30:00.131 +0800,2025-11-23 14:29:59.138 +0800,2025-11-23 14:29:59.138 +0800
2174,1018.2,20.9,76,2.0,東南東,0.0,2025-11-22 15:30:00.127 +0800,2025-11-23 15:29:59.106 +0800,2025-11-23 15:29:59.106 +0800
2175,1018.2,20.5,81,1.5,東南東,0.0,2025-11-22 16:30:00.117 +0800,2025-11-23 16:29:59.090 +0800,2025-11-23 16:29:59.090 +0800
2176,1018.4,20.4,81,1.8,東南東,0.0,2025-11-22 17:30:00.125 +0800,2025-11-23 17:29:59.316 +0800,2025-11-23 17:29:59.316 +0800
2177,1018.2,19.8,85,1.5,東,0.0,2025-11-22 18:30:00.122 +0800,2025-11-23 18:29:59.107 +0800,2025-11-23 18:29:59.107 +0800
2178,1018.2,20.2,82,1.9,東南東,0.0,2025-11-22 19:30:00.131 +0800,2025-11-23 19:29:59.103 +0800,2025-11-23 19:29:59.103 +0800
2179,1018.2,20.7,80,2.4,東,0.0,2025-11-22 20:30:00.159 +0800,2025-11-23 20:29:59.139 +0800,2025-11-23 20:29:59.139 +0800
2180,1017.8,20.4,82,1.6,東南,0.0,2025-11-22 21:30:00.141 +0800,2025-11-23 21:29:59.115 +0800,2025-11-23 21:29:59.115 +0800
2181,1017.4,19.3,88,1.7,東,0.0,2025-11-22 22:30:01.149 +0800,2025-11-23 22:30:00.139 +0800,2025-11-23 22:30:00.139 +0800
2182,1016.8,20.5,83,3.0,東,0.0,2025-11-22 23:30:00.136 +0800,2025-11-23 23:29:59.139 +0800,2025-11-23 23:29:59.139 +0800
2183,1014.3,28.0,62,3.4,東北東,0.0,2025-11-23 12:30:00.124 +0800,2025-11-24 12:29:59.125 +0800,2025-11-24 12:29:59.125 +0800
2184,1014.0,27.1,66,3.1,北北東,0.0,2025-11-23 13:30:00.124 +0800,2025-11-24 13:29:59.127 +0800,2025-11-24 13:29:59.127 +0800
2185,1014.2,26.5,68,3.6,東北東,0.0,2025-11-23 14:30:00.131 +0800,2025-11-24 14:29:59.161 +0800,2025-11-24 14:29:59.161 +0800
2186,1014.5,25.5,71,2.6,東北,0.0,2025-11-23 15:30:00.127 +0800,2025-11-24 15:29:59.100 +0800,2025-11-24 15:29:59.100 +0800
2187,1015.0,23.1,76,1.3,東北東,0.0,2025-11-23 16:30:00.148 +0800,2025-11-24 16:29:59.135 +0800,2025-11-24 16:29:59.135 +0800
2188,1015.4,22.0,78,1.4,東南東,0.0,2025-11-23 17:30:00.157 +0800,2025-11-24 17:29:59.131 +0800,2025-11-24 17:29:59.131 +0800
2189,1015.9,20.6,86,1.9,東,0.0,2025-11-23 18:30:00.133 +0800,2025-11-24 18:29:59.106 +0800,2025-11-24 18:29:59.106 +0800
2190,1015.7,19.4,91,1.1,東南東,0.0,2025-11-23 19:30:00.129 +0800,2025-11-24 19:29:59.130 +0800,2025-11-24 19:29:59.130 +0800
2191,1015.8,19.2,91,1.2,東,0.0,2025-11-23 20:30:00.124 +0800,2025-11-24 20:29:59.125 +0800,2025-11-24 20:29:59.125 +0800
2192,1015.5,19.3,90,1.6,東南東,0.0,2025-11-23 21:30:00.134 +0800,2025-11-24 21:29:59.136 +0800,2025-11-24 21:29:59.136 +0800
2193,1015.2,19.1,89,1.4,東,0.0,2025-11-23 22:30:00.187 +0800,2025-11-24 22:29:59.203 +0800,2025-11-24 22:29:59.203 +0800
2194,1015.1,19.8,86,1.2,東南東,0.0,2025-11-23 23:30:00.138 +0800,2025-11-24 23:29:59.135 +0800,2025-11-24 23:29:59.135 +0800
2195,1012.3,28.2,54,3.1,西,0.0,2025-11-24 12:30:00.131 +0800,2025-11-25 12:29:59.138 +0800,2025-11-25 12:29:59.138 +0800
2196,1012.1,28.8,57,1.5,北,0.0,2025-11-24 13:30:00.120 +0800,2025-11-25 13:29:59.120 +0800,2025-11-25 13:29:59.120 +0800
2197,1012.3,26.3,67,1.8,北北東,0.0,2025-11-24 14:30:00.121 +0800,2025-11-25 14:29:59.120 +0800,2025-11-25 14:29:59.120 +0800
2198,1012.7,25.9,73,1.4,東,0.0,2025-11-24 15:30:00.172 +0800,2025-11-25 15:29:59.177 +0800,2025-11-25 15:29:59.177 +0800
2199,1013.4,24.3,72,2.2,東,0.0,2025-11-24 16:30:00.135 +0800,2025-11-25 16:29:59.110 +0800,2025-11-25 16:29:59.110 +0800
2200,1013.8,23.2,76,2.4,東,0.0,2025-11-24 17:30:00.136 +0800,2025-11-25 17:29:59.111 +0800,2025-11-25 17:29:59.111 +0800
2201,1014.2,21.1,87,0.6,東北東,0.0,2025-11-24 18:30:00.141 +0800,2025-11-25 18:29:59.120 +0800,2025-11-25 18:29:59.120 +0800
2202,1014.6,20.7,89,0.9,東,0.0,2025-11-24 19:30:00.125 +0800,2025-11-25 19:29:59.097 +0800,2025-11-25 19:29:59.097 +0800
2203,1015.0,19.5,95,0.5,南南東,0.0,2025-11-24 20:30:00.130 +0800,2025-11-25 20:29:59.136 +0800,2025-11-25 20:29:59.136 +0800
2204,1015.3,19.3,95,0.7,東,0.0,2025-11-24 21:30:00.124 +0800,2025-11-25 21:29:59.101 +0800,2025-11-25 21:29:59.101 +0800
2205,1015.7,18.7,95,0.1,靜風,0.0,2025-11-24 22:30:01.201 +0800,2025-11-25 22:30:00.198 +0800,2025-11-25 22:30:00.198 +0800
2206,1016.1,19.3,96,0.2,靜風,0.0,2025-11-24 23:30:00.124 +0800,2025-11-25 23:29:59.096 +0800,2025-11-25 23:29:59.096 +0800
2207,1017.3,21.1,56,3.2,東,0.0,2025-11-25 12:30:00.163 +0800,2025-11-26 12:29:59.148 +0800,2025-11-26 12:29:59.148 +0800
2208,1017.3,19.9,57,4.7,東北,0.0,2025-11-25 13:30:00.236 +0800,2025-11-26 13:29:59.223 +0800,2025-11-26 13:29:59.223 +0800
2209,1017.9,19.2,59,2.8,東,0.0,2025-11-25 14:30:00.134 +0800,2025-11-26 14:29:59.142 +0800,2025-11-26 14:29:59.142 +0800
2210,1018.0,18.8,61,2.7,東,0.0,2025-11-25 15:30:00.119 +0800,2025-11-26 15:29:59.149 +0800,2025-11-26 15:29:59.149 +0800
2211,1018.4,18.7,58,2.9,東南東,0.0,2025-11-25 16:30:00.130 +0800,2025-11-26 16:29:59.112 +0800,2025-11-26 16:29:59.112 +0800
2212,1018.7,18.5,59,2.7,東南東,0.0,2025-11-25 17:30:00.119 +0800,2025-11-26 17:29:59.168 +0800,2025-11-26 17:29:59.168 +0800
2213,1019.2,18.3,61,2.3,東,0.0,2025-11-25 18:30:00.156 +0800,2025-11-26 18:29:59.139 +0800,2025-11-26 18:29:59.139 +0800
2214,1019.6,18.2,62,2.5,東南東,0.0,2025-11-25 19:30:00.216 +0800,2025-11-26 19:29:59.270 +0800,2025-11-26 19:29:59.270 +0800
2215,1019.7,18.1,63,2.9,東,0.0,2025-11-25 20:30:00.135 +0800,2025-11-26 20:29:59.110 +0800,2025-11-26 20:29:59.110 +0800
2216,1019.5,17.9,65,2.6,東,0.0,2025-11-25 21:30:00.172 +0800,2025-11-26 21:29:59.148 +0800,2025-11-26 21:29:59.148 +0800
2217,1019.5,17.7,65,2.8,東,0.0,2025-11-25 22:30:00.154 +0800,2025-11-26 22:29:59.154 +0800,2025-11-26 22:29:59.154 +0800
2218,1019.4,17.6,65,2.4,東南東,0.0,2025-11-25 23:30:00.138 +0800,2025-11-26 23:29:59.110 +0800,2025-11-26 23:29:59.110 +0800
2219,1016.9,21.0,56,3.9,東南東,0.0,2025-11-26 12:30:00.162 +0800,2025-11-27 12:29:59.182 +0800,2025-11-27 12:29:59.182 +0800
2220,1016.2,21.0,55,4.1,東南東,0.0,2025-11-26 13:30:00.127 +0800,2025-11-27 13:29:59.132 +0800,2025-11-27 13:29:59.132 +0800
2221,1016.3,20.9,60,3.9,東,0.0,2025-11-26 14:30:00.134 +0800,2025-11-27 14:29:59.139 +0800,2025-11-27 14:29:59.139 +0800
2222,1016.7,20.4,62,2.9,東南東,0.0,2025-11-26 15:30:00.137 +0800,2025-11-27 15:29:59.157 +0800,2025-11-27 15:29:59.157 +0800
2223,1017.1,19.1,65,4.2,東,0.0,2025-11-26 16:30:00.117 +0800,2025-11-27 16:29:59.092 +0800,2025-11-27 16:29:59.092 +0800
2224,1017.4,18.4,72,3.2,東,0.0,2025-11-26 17:30:00.133 +0800,2025-11-27 17:29:59.107 +0800,2025-11-27 17:29:59.107 +0800
2225,1017.5,18.4,71,3.9,東,0.0,2025-11-26 18:30:00.166 +0800,2025-11-27 18:29:59.151 +0800,2025-11-27 18:29:59.151 +0800
2226,1017.4,18.5,71,3.6,東,0.0,2025-11-26 19:30:00.126 +0800,2025-11-27 19:29:59.104 +0800,2025-11-27 19:29:59.104 +0800
2227,1017.6,18.6,70,4.0,東,0.0,2025-11-26 20:30:00.117 +0800,2025-11-27 20:29:59.089 +0800,2025-11-27 20:29:59.089 +0800
2228,1017.5,18.1,73,3.7,東北東,0.0,2025-11-26 21:30:00.138 +0800,2025-11-27 21:29:59.116 +0800,2025-11-27 21:29:59.116 +0800
2229,1017.6,18.8,72,3.4,東北東,0.0,2025-11-26 22:30:00.130 +0800,2025-11-27 22:29:59.108 +0800,2025-11-27 22:29:59.108 +0800
2230,1017.4,18.1,76,2.9,東北東,0.0,2025-11-26 23:30:00.125 +0800,2025-11-27 23:29:59.113 +0800,2025-11-27 23:29:59.113 +0800
2231,1017.3,21.1,56,4.1,東北,0.0,2025-11-27 12:30:00.143 +0800,2025-11-28 12:29:59.176 +0800,2025-11-28 12:29:59.176 +0800
2232,1017.2,21.1,57,2.8,東,0.0,2025-11-27 13:30:00.129 +0800,2025-11-28 13:29:59.110 +0800,2025-11-28 13:29:59.110 +0800
2233,1017.4,20.6,58,3.9,東北東,0.0,2025-11-27 14:30:00.122 +0800,2025-11-28 14:29:59.099 +0800,2025-11-28 14:29:59.099 +0800
2234,1017.8,19.7,59,2.9,東,0.0,2025-11-27 15:30:00.135 +0800,2025-11-28 15:29:59.111 +0800,2025-11-28 15:29:59.111 +0800
2235,1018.1,18.7,64,2.4,東,0.0,2025-11-27 16:30:00.129 +0800,2025-11-28 16:29:59.107 +0800,2025-11-28 16:29:59.107 +0800
2236,1018.6,18.3,64,2.2,東南東,0.0,2025-11-27 17:30:00.128 +0800,2025-11-28 17:29:59.100 +0800,2025-11-28 17:29:59.100 +0800
2237,1018.9,18.7,60,2.8,東,0.0,2025-11-27 18:30:00.122 +0800,2025-11-28 18:29:59.094 +0800,2025-11-28 18:29:59.094 +0800
2238,1018.9,18.7,63,3.2,東,0.0,2025-11-27 19:30:00.137 +0800,2025-11-28 19:29:59.108 +0800,2025-11-28 19:29:59.108 +0800
2239,1019.0,18.3,65,1.5,東,0.0,2025-11-27 20:30:00.137 +0800,2025-11-28 20:29:59.115 +0800,2025-11-28 20:29:59.115 +0800
2240,1018.9,18.1,67,2.1,東南東,0.0,2025-11-27 21:30:00.124 +0800,2025-11-28 21:29:59.089 +0800,2025-11-28 21:29:59.089 +0800
2241,1018.8,18.1,67,2.4,東,0.0,2025-11-27 22:30:00.134 +0800,2025-11-28 22:29:59.105 +0800,2025-11-28 22:29:59.105 +0800
2242,1018.1,18.1,68,2.1,東,0.0,2025-11-27 23:30:00.128 +0800,2025-11-28 23:29:59.103 +0800,2025-11-28 23:29:59.103 +0800
2243,1015.7,20.1,56,4.1,東,0.0,2025-11-28 12:29:00.126 +0800,2025-11-29 12:28:59.304 +0800,2025-11-29 12:28:59.304 +0800
2244,1014.7,20.3,57,3.7,東,0.0,2025-11-28 12:30:00.120 +0800,2025-11-29 12:29:59.096 +0800,2025-11-29 12:29:59.096 +0800
2245,1014.3,20.2,57,3.9,東,0.0,2025-11-28 13:30:01.180 +0800,2025-11-29 13:30:00.163 +0800,2025-11-29 13:30:00.163 +0800
2246,1014.1,20.5,58,3.9,東,0.0,2025-11-28 14:30:00.118 +0800,2025-11-29 14:29:59.092 +0800,2025-11-29 14:29:59.092 +0800
2247,1014.1,19.6,61,3.8,東,0.0,2025-11-28 15:30:00.111 +0800,2025-11-29 15:29:59.080 +0800,2025-11-29 15:29:59.080 +0800
2248,1014.4,18.3,67,2.5,東,0.0,2025-11-28 16:30:00.120 +0800,2025-11-29 16:29:59.092 +0800,2025-11-29 16:29:59.092 +0800
2249,1014.4,18.1,69,2.8,東北東,0.0,2025-11-28 17:30:00.125 +0800,2025-11-29 17:29:59.132 +0800,2025-11-29 17:29:59.132 +0800
2250,1015.0,17.7,71,2.4,東,0.0,2025-11-28 18:30:00.140 +0800,2025-11-29 18:29:59.144 +0800,2025-11-29 18:29:59.144 +0800
2251,1015.3,17.8,72,2.6,東,0.0,2025-11-28 19:30:00.126 +0800,2025-11-29 19:29:59.107 +0800,2025-11-29 19:29:59.107 +0800
2252,1015.3,17.7,73,2.3,東,0.0,2025-11-28 20:30:00.124 +0800,2025-11-29 20:29:59.105 +0800,2025-11-29 20:29:59.105 +0800
2253,1015.3,16.5,81,1.3,東南,0.0,2025-11-28 21:30:00.120 +0800,2025-11-29 21:29:59.089 +0800,2025-11-29 21:29:59.089 +0800
2254,1014.9,16.8,78,1.5,東,0.0,2025-11-28 22:30:00.122 +0800,2025-11-29 22:29:59.095 +0800,2025-11-29 22:29:59.095 +0800
2255,1014.6,15.9,83,1.2,東南東,0.0,2025-11-28 23:30:00.118 +0800,2025-11-29 23:29:59.093 +0800,2025-11-29 23:29:59.093 +0800
2256,1011.7,26.1,52,2.5,東,0.0,2025-11-29 12:30:00.127 +0800,2025-11-30 12:29:59.110 +0800,2025-11-30 12:29:59.110 +0800
2257,1011.2,26.1,52,2.7,東,0.0,2025-11-29 13:30:00.120 +0800,2025-11-30 13:29:59.102 +0800,2025-11-30 13:29:59.102 +0800
2258,1011.1,25.7,53,2.3,東,0.0,2025-11-29 14:30:00.118 +0800,2025-11-30 14:29:59.092 +0800,2025-11-30 14:29:59.092 +0800
2259,1011.1,24.1,61,2.3,東,0.0,2025-11-29 15:30:00.119 +0800,2025-11-30 15:29:59.090 +0800,2025-11-30 15:29:59.090 +0800
2260,1011.8,21.5,72,1.5,東南東,0.0,2025-11-29 16:30:00.265 +0800,2025-11-30 16:29:59.249 +0800,2025-11-30 16:29:59.249 +0800
2261,1012.6,20.1,78,1.4,東南,0.0,2025-11-29 17:30:00.134 +0800,2025-11-30 17:29:59.114 +0800,2025-11-30 17:29:59.114 +0800
2262,1013.1,19.5,80,2.0,東南,0.0,2025-11-29 18:30:00.125 +0800,2025-11-30 18:29:59.100 +0800,2025-11-30 18:29:59.100 +0800
2263,1013.2,18.4,85,1.6,東南東,0.0,2025-11-29 19:30:00.134 +0800,2025-11-30 19:29:59.142 +0800,2025-11-30 19:29:59.142 +0800
2264,1013.4,18.1,85,1.2,東南,0.0,2025-11-29 20:30:00.120 +0800,2025-11-30 20:29:59.106 +0800,2025-11-30 20:29:59.106 +0800
2265,1013.4,17.5,87,1.9,東南,0.0,2025-11-29 21:30:00.146 +0800,2025-11-30 21:29:59.144 +0800,2025-11-30 21:29:59.144 +0800
2266,1013.1,17.6,84,1.9,東南,0.0,2025-11-29 22:30:00.121 +0800,2025-11-30 22:29:59.098 +0800,2025-11-30 22:29:59.098 +0800
2267,1012.6,17.1,89,1.9,東南東,0.0,2025-11-29 23:30:00.119 +0800,2025-11-30 23:29:59.089 +0800,2025-11-30 23:29:59.089 +0800
2268,1010.8,27.7,58,2.1,北北西,0.0,2025-11-30 12:29:00.136 +0800,2025-12-01 12:28:59.117 +0800,2025-12-01 12:28:59.117 +0800
